id,city
22965,Superior
22966,Valparaiso
22967,Winnetoon
22968,Hastings
22969,Wymore
22970,Arthur
313795,Beaver CITY
6613,Enfield
6669,Dummer
6729,Milford
6838,Kensington
6893,Kensington
6946,Washington
6998,North Conway
7681,Hampstead
45523,Sanbornton
7901,Keene
7955,Nashua
8007,Meredith
8056,Londonderry
8151,New Boston
8215,Franconia
8612,Plymouth
8852,Kensington
8962,Windsor
42767,Westmoreland
45525,Charlestown
45526,Lebanon
45524,Hanover
9215,New Boston
9265,Lyndeborough
9402,Gorham
9595,Bristol
9623,Litchfield
9624,Bow
9625,Plymouth
9626,Westmoreland
45527,Loudon
9627,Haverhill
10107,Milford
45522,Windham
10198,Pelham
321922,Nelson
10665,Alton
310041,Berlin
11130,Raymond
11252,Wolfeboro
11364,Colebrook
12013,Meredith
12285,Haverhill
12835,Hooksett
45521,Hales Location
13905,Loudon
14055,Hampton
45528,Peterborough
14867,Twin Mountain
15359,Meredith
15395,Plainfield
310037,Andover
15577,Northwood
16492,Alton Bay
18570,Newport
18912,Moultonboro
19119,Hillsboro
19248,Jaffrey
19310,Nashua
19392,Berlin
19523,Claremont
19534,Concord
28132,North Conway
19616,Rochester
3504,Keene
17181,Errol
20051,Whitefield
20325,Laconia
3639,Lebanon
3684,Manchester
3791,Portsmouth
321917,Dover
22971,Salem
22972,Loudon
22973,Seabrook
321939,Manchester
22974,Concord
22975,Barnstead
22976,Brookline
22977,Mason
22978,Center Ossipee
22979,Plainfield
22980,Sanbornton
22981,Jackson
22982,Lancaster
22983,Grafton
22984,Melvin Village
22985,Bedford
28131,Hillsboro
22986,Plainfield
22987,Wolfeboro
22988,Exeter
22989,Pembroke
22990,Portsmouth
22991,Hampton
22992,Nashua
22993,Albany
22994,Walpole
22995,New London
22996,Merrimack
22997,Nashua
22998,Nottingham
22999,Bedford
23000,Hampton
23001,New Boston
23002,Wolfeboro
23003,Woodstock
23004,Atkinson
23005,Jackson
23006,Concord
23007,Merrimack
23008,Derry
23009,Dover
23010,Exeter
23011,Franklin
23012,Loudon
23013,New Boston
23014,Chester
23015,Jaffrey
23016,Derry
23017,Kingston
23018,Bedford
23019,Temple
23020,Brentwood
23021,New Durham
23022,West Ossipee
23023,North Conway
23024,Tuftonboro
23025,Center Ossipee
23026,Loudon
23027,Bow
23028,Mason
23029,Meredith
23030,Pelham
23031,West Epping
23032,Wilton
23033,Franklin
23034,Lebanon
23035,Dunbarton
23036,Northwood
23037,North Conway
23038,Henniker
23039,Plymouth
23040,Goffstown
23041,Hales Location
23042,Littleton
23043,Pelham
23044,Milford
45529,Wentworth
44469,Rye
28130,Tilton
6551,Bridgeton
6553,New Brunswick
6614,Newark
6670,Piscataway
6730,Berkeley Heights
6783,Elmer
6839,Jersey City
6894,Moorestown
6947,North Bergen
6999,Livingston
7045,Somerville
7106,Clinton
7406,Atlantic City
7407,Bayville
7408,Morristown
7409,Mount Holly
7410,Morris Plains
7411,Netcong
7412,Linwood
7413,Newark
7414,Newark
7415,New Brunswick
7682,Trenton
7730,Pluckemin
7767,Pittstown
7784,Lodi
7823,Port Reading
7837,Andover
7840,Princeton
7902,Rio Grande
7956,Belford
8008,Island Heights
8057,Sayreville
8108,Freehold
8152,West Windsor
8373,Newark
8375,Newark
8376,Trenton
8377,Wildwood
8534,New Brunswick
8535,New Brunswick
8536,New Brunswick
8537,Atlantic City
8538,New Brunswick
8539,Blairstown
8540,Newfoundland
8541,Towaco
8542,Oakland
8543,Sussex
45534,Jersey City
8837,Harvey Cedars
8853,Mahwah
8890,Perth Amboy
8904,Mount Holly
8945,Clayton
8963,Pittsgrove
9019,Freehold
9055,Waterford
9070,Gibbstown
45531,Winslow
9114,Ocean City
9117,Cape May Court House
45533,Newton
9165,Pitman
9212,Vineland
9262,Vineland
9266,Buena
9479,Galloway
9480,Hammonton
9481,Cinnaminson
42788,Ringoes
45530,Milford
42784,Camden
9597,Jobstown
9598,Little Ferry
9628,Paramus
9629,Pattenburg
9630,North Wildwood
9631,Pennington
9632,Jackson
9633,Phillipsburg
9634,Phillipsburg
9635,Piscataway
9636,Hightstown
9637,Bayonne
9706,Millville
9933,Hopewell
9975,Pomona
10016,Farmingdale
10061,Freehold
10108,Pequannock
10140,Belle Mead
10155,Somerville
10199,Cassville
10244,Deepwater
10293,Manahawkin
10339,Totowa
45532,Parsippany-Troy Hills
10641,Newton
10666,Bedminster
10642,Pemberton
10667,Princeton
10668,Princeton
10669,Princeton
10670,Quakertown
10671,Rancocas
10672,Ridgefield
10673,Bridgewater
42772,Vincentown
10930,Neshanic
10965,Secaucus
11008,Elmer
11046,Parlin
11091,Rumson
11131,Union
11173,Clarksburg
11213,Clifton
11253,Salem
11299,Hammonton
11607,Rosemont
11608,Somerville
11609,Rutherford
11610,Salem
11611,Lawrenceville
11612,Sayreville
11613,Vineland
11614,Woodstown
11615,Somerville
11616,Somerville
11845,Camden
11882,Cologne
11926,Annandale
11971,Egg Harbor City
12014,Highlands
12057,Whitehouse
12097,Mount Holly
12183,Atlantic City
12223,Colts Neck
12550,Somerville
12551,Oxford
12552,Stanton
12553,Vernon
12554,Trenton
12555,Trenton
12556,Trenton
12557,Phillipsburg
12558,Forked River
12559,Glendale/Voorhees
12790,Flemington
12836,Glassboro
45536,Schooleys Mountain
12913,Farmingdale
12961,Freehold Township
12999,New Brunswick
13037,Forked River
13077,Hainesburg
13118,Somerville
13158,Watchung
13433,Warren Grove
13434,Washington
13435,Branchville
13436,Wayne
13437,Moorestown
13438,Weehawken
13439,West Long Branch
13440,West Milford
13441,Whitehouse Station
13442,Bridgeport
13661,Asbury
13698,Bound Brook
13735,Colts Neck
13778,Montegue
13816,Farmingdale
13862,Garfield
13906,Bedminster
13942,Jersey City
13985,Keansburg
14022,Franklin Township
14261,Pedricktown
14285,Medford
14286,Winslow Township
14287,Canton
14288,Newton
14289,North Brunswick
14290,Morristown
14291,Woodglen
14292,Elmer
14293,Rahway
14294,Cedarville
14501,Red Bank
14541,Somerville
14573,West Englewood
14611,Delran
14651,Edison
14691,North Brunswick
14730,Sayerville
14765,Somers Point
14836,Mays Landing
15083,Port Republic
15084,Whitehouse Station
15085,Princeton
15086,Paterson
15087,Bridgeton
15088,Harrison
15089,Bedminster
15090,Pequannock
15091,Richwood
15092,Somerville
15288,Bridgewater
15321,Jersey City
15360,Kingwood Township
15396,Phillipsburg
15428,Hackettstown/Great Meadows
15461,Toms River
15498,Willingboro
15578,Hackensack
15620,Northfield
15861,Paramus
15862,Bound Brook
15863,Bound Brook
15864,Basking Ridge
15865,New Brunswick
15866,Harrisonville
15867,Fairton
15868,Bridgewater
15869,Hope
15870,Loveladies
301832,Asbury Park
16508,Williamstown
18260,Fairfield
18261,Flemington
18262,Mount Olive
18263,Broadway
18264,Green Creek
18265,Lumberton
18266,Bedminster
18267,Stewartsville
18268,Woodstown
18269,Plainsboro
18270,Livingston
18271,Mahwah
18272,Morris Township
18273,Freehold
18274,Medford
18275,Phillipsburg
18276,Shiloh
18277,Vincentown
18278,Toms River
18279,Washington
18280,Jamesburg
18281,Hackettstown
18282,Centerville
18283,Allamuchy
18284,Gladstone
18285,Bridgeton
18286,Great Meadows
18287,Pomona
18288,Westwood
18289,Waterford
18290,Bridgeton
18291,Leesburg
18292,Phillipsburg
18293,Bedminster
18294,Brick
18295,Newton
18296,Milford
18297,Edison
45535,Salem
18298,Woodbridge
18299,Frenchtown
42773,West Milford
18411,Andover
18434,Cross Keys
18441,Berlin
18498,Blairstown
18637,West Creek
18666,Princeton/Rocky Hill
18723,Old Bridge
18788,Manville
18838,West Milford
3363,Atlantic City
19265,Atlantic City
19389,Belmar/Farmingdale
19476,Caldwell
3521,Newark
19909,Sussex
20327,Linden
3688,Millville
20514,Toms River
3698,Morristown
20598,Lakewood
20600,Lumberton
20608,Pittstown
20610,Readington
20621,Vincentown
20624,Hammonton
20626,Robbinsville
3722,Lakehurst
18497,Woodbine
21088,Somerville
3920,Teterboro
3929,Trenton
21311,Mount Holly
3952,Wrightstown
3954,Wildwood
22660,Hackettstown
22661,Lincoln Park
22673,Dover
22681,Bridgeton
22688,Pennington
22690,Pittstown
23046,Ridgefield Park
23047,Alloway
23048,Ashland
23049,Atco
23050,Neptune
23051,Shiloh
23052,Canton Lower Alloway Creek
23053,Cape May Court House
23054,Belvidere
23055,South Brunswick
23056,Blairstown
23057,Bloomfield
23058,Bordentown
23059,Bridgeport
23060,Burlington
23061,Califon
23062,Camden
23063,Camden
23064,Browns Mills
23065,Chatsworth
23066,Cherry Hill
23067,Hackensack
23068,Willingboro
23069,Burlington County
23070,Clarksboro
23071,Clifton
23072,Long Valley
23073,Colts Neck
23074,Cranbury
23075,Salem
23076,Arneytown
23077,Deepwater
23078,Blairstown
23079,Deptford
23080,Newark
23081,East Orange
23082,East Orange
23083,East Orange
23084,East Orange
23085,Tinton Falls
23086,Andover
23087,Eatontown
23088,Edison
23089,Elizabeth
23090,Bridgeton
23091,Englishtown
23092,Flemington
23093,Atlantic City
23094,Flemington
23095,Flemington
23096,Florham Park
23097,Folsom
23098,Fords
23099,Fort Lee
23100,Fort Monmouth
23101,Fort Monmouth
23102,Atlantic City
23103,Bargaintown
23104,Freehold
23105,Freehold
23106,Frenchtown
23107,New Lisbon
23108,Frenchtown
23109,Glassboro
23110,Great Meadows
23111,Hackettstown
23112,Cherry Hill
23113,Paterson
23114,Hammonton
23115,Hampton
23116,Holmansville
23117,Holmdel
23118,Holmdel
23119,Salem
23120,Jamesburg
23121,Edison
42785,Franklin
23123,Kearny
23124,Lambertville
23125,South Orange
23126,Vineland
23127,Linden
23128,Linden
23129,Bridgeton
23130,Franklin
23131,Lower Bank
23132,Newark
23133,Sussex
23134,Manahawkin
23135,Union Beach
23136,Finderne
23137,Newark
23138,Menlo Park
23139,Merchantville
23140,Milford
23141,Minotola
23142,Mount Laurel
23143,Montague
46022,Belvidere
299723,Paterson
299728,Kearny
301477,
301492,
301493,
301542,Vineland
301544,
301545,Folsom
301546,
301987,Colts Neck
301988,Montegue
301999,Barnegat Light
302000,Barnegat
302010,West Creek
302020,Tuckerton
302021,Toms River
302022,Bridgeton
302023,Atlantic City
302026,
302027,Absecon
8803,South Plainfield
44459,Marlbobo
10674,Ringwood
15357,Atlantic City
23122,Jersey City
45537,Artesia
7426,Columbus
7427,Reserve
7786,Columbus
7842,Silver City
7851,Apache Creek
8554,Silver City
45539,Pie Town
45538,Sedan
10644,Alamo
11351,Capitan
11846,Abiquiu
11927,Alamogordo
12058,Belen
12142,Claunch
12224,Clovis
12877,Carlsbad
13000,Forrest
13119,Hope
13736,La Luz
45956,Alamogordo
14487,Oscura
14542,Picacho
14574,Picacho
14612,Pie Town
14652,Pie Town
14692,Playas
15579,Wagon Mound
45958,Quemado
17156,Tatum
17159,Lindrith
17165,Conchas Dam
17172,Estancia
17173,Glenwood
18355,Moriarty
18356,Crownpoint
18496,Edgewood
18519,Navajo Dam
18546,Dulce
18929,Santa Teresa
18934,Shiprock
19161,Silver City
19165,Socorro
16091,Albuquerque
19242,Albuquerque
3373,Alamogordo
19319,Artesia
19340,Angel Fire
19460,Clayton
3461,Carlsbad
19569,Clovis
3473,Clovis
3493,Deming
19683,Hatch
19684,Lovington
19687,Espanola
19692,Jal
19709,Belen
19710,Conchas Dam
19713,Los Lunas
19814,Carrizozo
19881,Farmington
19901,Fort Sumner
19968,Grants
3572,Gallup
3584,Alamogordo
20071,Hobbs
20135,Santa Rosa
20318,Los Alamos
3653,Las Cruces
20375,Lordsburg
20388,Las Vegas
20601,Aztec
20603,Questa
20750,Socorro
20868,Portales
3856,Roswell
20965,Raton
21006,Springer
21033,Santa Fe
21076,Taos
3900,Ruidoso
21121,Silver City
21138,Reserve
3916,Tucumcari
3919,Truth Or Consequences
21381,White Sands
21443,Zuni Pueblo
21737,Mountainair
22657,Mosquero
45542,Red River
45545,Vaughn
22670,Magdalena
23220,Albuquerque
23221,Magdalena
23222,Moriarty
23223,Dexter
23224,Farmington
23225,Farmington
23226,Santa Fe
23227,Peralta
23228,Deming
23229,Columbus
23230,Albert
23231,Albuquerque
23232,Albuquerque
23233,Las Cruces
23234,Las Cruces
23235,Roy
23236,Chama
23237,Roy
23238,Ruidoso
23239,Roswell
23240,Stanley
23241,Truth Or Consequences
23242,Mescalero
23243,Chama
23244,Corona
23245,Deming
23246,Gallup
23247,Tularosa
23248,Rosebud
23249,Bellview
45540,Pie Town
23250,Bell Ranch
23251,Bell Ranch
23252,Alamogordo
23253,Socorro
23254,Ramah
23255,Truth Or Consequences
23256,Fort Sumner
23257,Farmington
23258,Alamogordo
23259,Pie Town
23260,Clovis
23261,Hachita
23262,Kenna
23263,Artesia
23264,Artesia
23265,Artesia
23266,Ensenada
23267,Willard
23268,Albuquerque
23269,Chloride
23270,Nara Visa
23271,Las Vegas
23272,Albuquerque
23273,Glenwood
23274,Ramah
23275,Santa Fe
23276,Truth Or Consequences
23277,Albuquerque
23278,Texico
23279,Albuquerque
23280,Farmington
23281,Stanley
23282,Animas
23283,Taos
23284,Pie Town
23285,Raton
23286,Horse Springs
23287,Mimbres
23288,Rodeo
23289,Three Rivers
23290,Silver City
23291,Mc Alister
23292,Cubero
23293,Watrous
23294,Anton Chico
23295,Las Cruces
23296,Columbus
23297,Organ
23298,Quemado
23299,Santa Fe
23300,Albuquerque
23301,Hobbs
23302,Capitan
23303,Silver City
23304,Playas
23305,Roswell
23306,Bosque
23307,Los Lunas
23308,Rodeo
23309,Fence Lake
45544,Rowe
45543,Roswell
45541,Lovington
24758,Santa Teresa/El Paso
46023,Centerville
313713,
315647,Albuquerque
321965,Cimarron
6615,Yerington
6629,Duckwater
6671,Winnemucca
6731,Ruby Valley
6784,Sandy Valley
7011,North Fork
7270,Goldfield
7271,Goldfield
7428,Las Vegas
8174,Empire
8402,Cal Nev Ari
8555,Fallon
8556,Henderson
9118,Fallon
9648,Sparks
9649,Mesquite
9650,Pahrump
9736,Carson City
9737,Dyer
45520,Las Vegas
10687,New Washoe City
10768,Mina
14077,Ely/Pioche
45518,Gerlach
17171,Denio
17573,Gabbs
18321,Eureka
18326,Jackpot
18372,Jean
18373,Overton
18402,Owyhee
18484,Panaca
18485,Searchlight
18715,Sandy Valley
18853,Reno
18945,Boulder City
18966,Mesquite
19204,Austin
19206,Currant
19219,Dayton/Carson City
19349,Battle Mountain
19412,Beatty
19577,Carson City
19652,Mercury
3508,Elko
19753,Ely
19878,Fallon
20068,Las Vegas
20091,Hawthorne
20179,Indian Springs
20290,Mercury
3631,Las Vegas
20364,Lovelock
3656,Las Vegas
20392,Wells
20493,Minden
20614,Fernley
20615,Smith
3725,Fallon
20689,Yerington
3853,Reno
19345,Silver Springs
21208,Tonopah
21216,Tonopah
21251,Overton
21321,Las Vegas
21379,Winnemucca
28148,Groom Lake
21456,Pahrump
21464,Alamo
313849,Amargosa Valley
22665,Kingston
22691,Reno
23312,Pahrump
23313,Austin
23314,Las Vegas
23315,Deeth
23316,Gerlach
23317,Gerlach
23318,Lund
23319,Mountain City
23320,Reno
23321,Henderson
23322,Mercury
23323,Tuscarora
23324,Carson City
23325,Montello
23326,Carson City
23327,Gerlach
23328,Lemmon Valley
23329,Reno
23330,Wellington
23331,Sandy Valley
23332,Elko
23333,Sparks
23334,Ruby Valley
23335,Henderson
23336,Henderson
23337,Dyer
23338,Reno
23339,Las Vegas
23340,Fallon
23341,Round Mountain
23342,Las Vegas
23343,Smith Valley
23344,Las Vegas
23345,Austin
23346,Amargosa Valley
23347,Nelson
23348,Las Vegas
23349,Las Vegas
23350,Gerlach
23351,Jean
23352,Sparks
23353,Sparks
23354,Las Vegas
23355,Las Vegas
23356,Las Vegas
23357,Las Vegas
23358,Pahrump
23359,Gardnerville
23360,Round Mountain
23361,Reno
23362,Reno
23363,Carson City
23364,Las Vegas
45959,Las Vegas
23365,Las Vegas
23366,Battle Mountain
23367,Montello
23368,Orovada
23369,Sparks
23370,Wellington
23371,Pahrump
23372,Pahrump
23373,Laughlin
23374,Empire
23375,Reno
45519,Round Mountain
23376,Sparks
23377,Wellington
23378,Pahrump
23379,Las Vegas
25227,Crescent Valley
34930,
46183,
321921,Eveleth
42732,Black Rock City (Burning Man)
321919,Beekmantown
6554,West Bloomfield
6616,Poughkeepsie
6672,Durhamville
6732,Riverhead
6785,Hudson
6840,Pulaski
6889,Middletown
6895,Auburn
6948,Monticello
7000,Middletown
7042,Staatsburg
7046,Kingston
7180,Lockport
7416,Cattaraugus
7417,Central Square
7418,Charlton
7419,Groveland
7420,Hempstead
7421,Hopewell Junction
7422,Marathon
7423,Armonk
7424,Attlebury
7425,Chittenango
7429,North Creek
7430,Northumberland
7431,Ohio
7432,Oneida
7433,Auburn
7434,Perth
7435,Perth
7683,Remsen
7731,Fort Plain
7732,Spencer
7785,Westport
7787,West Winfield
7841,Pawling
7843,Stony Brook
7903,Kingsbury
7904,Melville
7957,Sardinia
7958,Far Rockaway
8009,Walton
8010,Syracuse
8058,Reading Center
8059,Stafford
8109,Woodstock
8153,Central Square
8154,Reading
8172,Livingston
8216,Cambridge
8217,Argyle
8260,Chittenango
8268,Degrasse
8271,Edinburg
8272,Dolgeville
8295,Cicero
8316,Clay
8317,Greenville
8319,Keene
8509,East Moriches
8544,Roxbury
8545,Stone Ridge
8546,Oneida
8547,Troy
8548,West Islip
8549,Westtown
8550,Wilmington
8551,Boonville
8552,Binghamton
8553,Huntington
42769,Hamburg
8557,Pulaski
8558,Richland
8559,Saranac
8560,Poughkeepsie
8561,Carlisle
8562,Clinton Dale
8563,Scipio
8564,Caughdenoy
8804,Stafford
8848,Mattituck
8854,Morris
8855,Batavia
8905,Dunkirk
8906,Batavia
8958,Bayport
8964,Macedon
8965,Bath
9020,Islandia
9021,Bergen
9071,Hammondsport
9072,Remsenburg
45662,Hamptonburgh
9119,Northport
45669,Schyler
9166,Wallkill
45670,Clayton
45671,Cassadaga
45550,Cape Vincent
45547,Goshen
9638,Bolten Landing
9639,Canisteo
9640,Cove Neck
9641,Orient
9642,Peekskill
9643,Alexandria Bay
9644,Springville
9645,Walton
9646,Whitestone
9647,Modena
9651,South Cairo
45555,Chester
9652,Hurley
9653,Byron
9654,Rochester
9655,Middletown
9656,Addison
9657,Alligerville
9658,Alpine
9934,Canadice
9976,Canandaigua
10017,Esperance
10018,Washingtonville
10062,West Coxsackie
10109,Hilton
10156,Springville
10200,Cuba
10245,Cuba
10294,Dundee
10340,Freeport
10675,Brockport
10676,Harris
10677,Cooperstown
10678,Hopewell Junction
10679,Jamestown
10680,Plattsburgh
10681,Tuscarora
10682,Gilboa/Grand Gorge
10683,Copake
10684,Elmira
10688,Charleston
10689,Armonk
10690,Astoria
10691,Springfield
10692,Fort Plain
10693,Binghamton
10694,Duanesburg
10695,Eparatha
10696,Syracuse
10697,Colden
10931,Bay Shore
299708,Millerton
10966,Essex
11009,East Homer
11047,Cherry Valley
11092,Fort Plain
45667,Verona
11170,Red Hook
11174,Savannah
11214,Borden
11254,Hamburg
11296,East Moriches
11300,Shelter Island
11358,South Bethlehem
11359,Duanesburg
11422,Hamburg
11582,Middlesex
11584,Greene
11617,Jamestown
11618,Baldwinsville
45672,Greenwich
11619,Evans
11620,Fabius
11621,Macedon
11622,Marion
11623,Millbrook
11624,Amsterdam
11625,Staten Island
11626,Beekmantown
11627,Chester
11628,College Point
45553,Port Jervis
11629,Delmar
11630,East Hampton
11631,Clifton Springs
11632,Elmira
11633,Elmont
11847,Hemlock
299727,East Moriches
11883,Holley
11928,Honeoye Falls
11972,Honeoye Falls
12015,Angelica
12059,Jamestown
12098,Kendall
12143,Athens
12184,Freeport
12225,Lockport
12284,Troy
12358,Le Roy
12525,Kirkwood
12561,Chaumont
12562,Newark
12563,Westhampton Beach
12564,Westhampton Beach
12565,Olean
12566,Oswego
12567,Painted Post
12568,Pawling
12569,Pawling
12570,Wales
12572,Meridale
12573,Clymer
12574,Etna
12575,Rome
12576,Gardiner
12577,Glen Cove
12578,Goshen
12579,Haverstraw
12580,Hempstead
12791,Watertown
299712,Willsboro
12837,Lockport
45546,Gouverneur
12914,Ransomville
12962,Watkins Glen
13001,Mayville
13038,Medina
13078,Little Valley
13120,Mount Morris
13159,Ticonderoga
13201,Utica/Frankfort
13319,Bethpage
13405,New York
13406,New York
13407,New York
13443,Syracuse
13444,Schenevus
13445,Warsaw
13446,White Creek
13447,Manhasset
13448,North Collins
13449,Buffalo
13450,Indian Lake
13451,Islandia
13452,Oneida
13453,Marcy
13454,Corning
13455,Horseheads
13456,Interlaken
13457,Knox
13458,Jamaica Queens
13459,Kauneonga Lake
13460,Kerhonkson
13461,Kingston
13462,Kingston
45556,Middletown
13700,Utica
13737,Niagara Falls
45673,Masonville
13817,Farmington
13863,Olean
13943,Pendleton
13986,Pendleton
14023,Pendleton
14257,Peekskill
14258,Port Washington
14295,Middleburgh
14296,Nelson
14297,Saratoga Springs
14298,Spenceport
14299,Stanfordville
14300,Treadwell
14301,Sherburne
14302,Valhalla
45668,Buffalo
14303,Lake Huntington
14304,Esperance
14305,Adams
14306,Manhasset
14307,Mecklenburg
14308,Millbrook
14309,Johnsonville
14310,Orangetown
14311,Glen Falls
299714,Gallatin
14613,Rochester
45972,Cornwall
14653,Rush
14688,Newfane
14693,Sardinia
45552,Head Of The Harbor
14762,Southampton
14800,Shelby
19113,Alexandria Bay
14924,Olean
45558,Jamesport
45554,Fort Ann
15093,Bethany Center
45664,Newburgh
45665,West Burlington
321923,Bolton Landing
15094,Woodbourne
15095,Roscoe
15096,Milton
15097,Afton
15098,Duanesburg
15099,Bloomingburg
15100,Bethpage
46305,Canandaigua
15322,Spencerport
15346,Gorham
15361,Strykersville
15414,Schenectady
15429,Union Springs
15462,Wales Center/Cowlesville/
45559,Carmel
15536,Hunter
15580,West Bloomfield
15621,Wilson
15710,Buffalo
15712,Gasport
15713,Albion
15871,Johnson City
15872,Westfield
15873,Owego
15874,Kennedy
15875,Patchogue
15876,Treadwell
15877,Perth
15878,Port Washington
15879,Poughkeepsie
301768,Amityville
16488,Granville
16489,Schuylerville
19598,Canandaigua
17071,Canandaigua
17073,Buffalo
17074,Geneseo
17076,Gowanda
17081,Holcomb
17083,Honeoye Falls
17088,Mayville
17089,Olcott
17091,Ovid
17092,Randolph
17093,Sherman
17095,Spencerport
17096,Waterloo
302542,Deer Park
17606,Haverstraw
313333,New York
18256,New York
18257,New York
18308,Perry
45557,Long Lake
18351,Fishers Island
18365,Seneca Falls
18414,Scotia
18451,Hudson
18475,Freehold
18527,Kingston
18531,Rouses Point
18540,Cooperstown
18555,Mechanicville
18634,Gansevoort
18636,Sharon Springs
18678,Calverton
18778,Millbrook
18807,Ticonderoga
18808,Schroon Lake
18819,Hornell
18894,Saratoga Springs
18978,Skaneateles
19058,Brockport
19074,Corning
19190,Akron
3371,Albany
3383,Watertown
19346,Weedsport
3404,Binghamton
19405,Lancaster
3431,Buffalo
19583,Endicott
19594,Arcade
19633,Dunkirk
19656,Dansville
3510,Elmira/Corning
19754,Wellsville
38683,Queens
19887,Westhampton Beach
3539,Farmingdale
19919,Fulton
3554,Glens Falls
3570,Fort Drum
19987,Batavia
3589,White Plains
20093,East Hampton
20104,Shirley
3603,Niagara Falls
3616,Islip
20193,Ithaca
3622,New York
20213,Jamestown
20239,Piseco
20241,Rome
3643,New York
20348,Lake Placid
20471,Malone
20499,Montgomery
3710,Massena
20563,Monticello
20567,Montauk
20596,Cortland
20602,Sidney
20606,Monticello
20616,Oneonta
20618,Stormville
20625,Wurtsboro
20627,Ellenville
35135,New York
20667,Johnstown
20668,Camillus
20727,Ogdensburg
20728,Norwich
20738,Olean
29834,
20808,Plattsburgh
20817,Penn Yan
3780,Plattsburgh
3786,Poughkeepsie
20876,Potsdam
20940,Rome
3855,Rochester
3871,Schenectady
18698,Williamson/Sodus
3890,Saranac Lake
3911,Newburgh
3913,Syracuse
3939,Utica
20008,Hamilton
22656,Lexington/Prattsville
22669,Gallupville
22678,Wallkill
22682,Great Valley
22685,Quaker Street
22686,Warwick
23144,New Hope
23145,Carthage
23146,Constantia
23147,Danby
23148,Germantown
23149,Goshen
23150,High Falls
23151,Burdett
23152,Cohocton
23153,Saranac Lake
23154,Wales
23155,Wynantskill
23156,Little Falls
23157,Inlet
23158,Gouverneur
45674,Gansevoort
23159,Clarence Center
23160,Farmingdale
45666,Bloomingburg
23161,Montour Falls
23162,Lockport
45660,Old Forge
23163,Springville
23164,Nassau
23165,Southampton
23166,Brooklyn
23167,Albion
23168,Albany
23169,Albany
23170,Utica
23171,Mineola
23172,Gardiner
23173,New York
23174,North Tarrytown
23175,Port Jefferson
23176,Smithtown
23177,Albany
45549,Glenmont
23178,Port Jefferson
23179,Elmira
23180,Greenport
23181,Owego
23182,Amsterdam
23183,Elmira
23184,Sullivanville
23185,Erin
23186,Camillus
23187,Hopewell Junction
23188,Niagara Falls
23189,Hamburg
23190,Copake
23191,Lake Pleasant
23192,Schenectady
23193,Buffalo
23194,Albany
23195,Forestville
23196,Hancock
23197,Marcellus
23198,Ithaca
23199,Suffern
23200,Aurora
23201,Massena
23202,Geneva
23203,Niagara Falls
23204,Ossining
23205,Slate Hill
23206,Niagara Falls
23207,Arcade
23208,Constantia
23209,Quaker Street
23210,White Plains
23211,Bedford Hills
23212,Chester
23213,Clarence Center
23214,Monterey
23215,Ossining
23216,Sharon Springs
23217,Uniondale
23218,Pine Island
23219,Poughkeepsie
23381,Sardinia
23382,Knowlesville
23383,Davenport
23384,Roscoe
23385,Arcade
23386,Esperance
23387,Albion
23388,Canton
23389,Port Jervis
23390,Newburgh
23391,Ghent
23392,New Bremen
23393,Macedon
23394,Auburn
23395,Lyons
23396,Monticello
23397,Lakeville
23398,East Palmyra
23399,Plattsburgh
23400,Ithaca
23401,Elbridge
23402,Fort Plain
23403,Webster
23404,New York
23405,Mohawk
23406,Niagara Falls
23407,Oneonta
23408,Herkimer
23409,South Dayton
23410,Jordan
23411,Watkins Glen
23412,Monticello
23413,Phoenix
23414,West Bloomfield
23415,Westerlo
23416,Cameron
23417,New Paltz
23418,Saranac Lake
23419,Galway
23420,Gorham
23421,Rochester
23422,Holland
23423,Niagara Falls
23424,Red Creek
23425,Saugerties
23426,Somers
23427,Southold
23428,Amenia
23429,Pearl River
23430,South Kortright
23431,Niagara Falls
23432,Perth
23433,Canajoharie
23434,Staten Island
23435,West Edmeston
23436,West Kill
23437,Ithaca
23438,Remsen
23439,Amsterdam
23440,Ava
23441,Beekmanton
23442,Blue Mountain Lake
23443,Verona
23444,Greenwich
23445,Broadalbin
23446,Broadalbin
23447,Broadalbin
23448,Manlius
23449,Richfield Springs
23450,Cape Vincent
45663,Mount Morris
23451,Fort Plain
23452,Manlius
23453,Coventryville
23454,Coxsackie
45551,Woodbury
23455,Cattaraugus
23456,Delanson
23457,Downsville
23458,Bliss
45548,South Wales
23459,East Berne
23460,East Schodack
23461,Essex
23462,Essex
23463,Floyd
23464,Rensselaerville
23465,Fort Johnson
23466,Fort Plain
23467,Jamestown
23468,Long Lake
23469,Medina
23470,Peterboro
23471,Moravia
45661,Middletown
23472,Rhinebeck
23473,Mexico
23474,Morrisonville
23475,Brocton
23477,Hamburg
38682,Governor's Island
38684,Queens
38685,Queens
38686,Staten Island
38687,Staten Island
38688,Garden City
38689,Hicksville
43078,La Fargeville
43102,Strait Corners
314189,
314191,
314860,Southold (Suffolk County)
321928,Wolcott
38690,Bethpage
25591,Round Lake
6555,Wauseon
6556,Dayton
6617,Galion
6673,Fremont
6674,Conneaut
6705,Circleville
6733,Fremont
6734,Garfield Heights
6762,Columbus
6786,Garrettsville
6841,Columbia Station
6896,Youngstown
6897,Williamsfield
6898,New Lebanon
6949,Claysville
6975,Cambridge
7001,Hartford
